filename,classe,lum_interieur_masque,lum_exterieur_masque,surface_masque,variance_laplacien
Lung_Opacity-3905.png,Lung_Opacity,139.0845,10.8872,0.217805,1193.099
Lung_Opacity-3906.png,Lung_Opacity,140.7906,10.8991,0.191575,1451.8658
Lung_Opacity-3907.png,Lung_Opacity,137.2839,10.7859,0.347781,2534.0408
Lung_Opacity-3909.png,Lung_Opacity,139.3089,10.8815,0.200289,1940.1589
Lung_Opacity-3910.png,Lung_Opacity,143.1614,10.8428,0.287637,2428.9599
Lung_Opacity-3912.png,Lung_Opacity,140.0347,10.8266,0.200591,1821.9041
Lung_Opacity-3913.png,Lung_Opacity,142.4077,10.8935,0.231026,1852.3042
Lung_Opacity-3914.png,Lung_Opacity,144.5508,10.9001,0.275321,1457.3502
Lung_Opacity-3915.png,Lung_Opacity,142.8412,10.9087,0.210054,1911.788
Lung_Opacity-3917.png,Lung_Opacity,142.6429,10.9246,0.164595,1965.0831
Lung_Opacity-3918.png,Lung_Opacity,142.0362,10.846,0.26229,1671.8834
Lung_Opacity-3919.png,Lung_Opacity,138.6948,10.9151,0.24068,2125.5708
Lung_Opacity-392.png,Lung_Opacity,137.2056,10.9266,0.172392,1482.3185
Lung_Opacity-3921.png,Lung_Opacity,139.5543,10.8616,0.2454,1765.0731
Lung_Opacity-3923.png,Lung_Opacity,139.3202,10.9427,0.142347,1364.9583
Lung_Opacity-3924.png,Lung_Opacity,140.5265,10.8931,0.223141,2169.5201
Lung_Opacity-3926.png,Lung_Opacity,144.9715,10.8881,0.239852,1762.8696
Lung_Opacity-3927.png,Lung_Opacity,144.1878,10.9365,0.160345,1741.5669
Lung_Opacity-3929.png,Lung_Opacity,137.6102,10.8953,0.1954,2248.0344
Lung_Opacity-393.png,Lung_Opacity,138.3844,10.8354,0.258342,2199.7055
Lung_Opacity-3930.png,Lung_Opacity,137.0168,10.8663,0.244729,1573.9955
Lung_Opacity-3931.png,Lung_Opacity,142.7878,10.7792,0.377658,2716.5838
Lung_Opacity-3932.png,Lung_Opacity,137.3614,10.9418,0.168633,1974.6028
Lung_Opacity-3933.png,Lung_Opacity,143.8014,10.9327,0.152213,1698.5938
Lung_Opacity-3934.png,Lung_Opacity,138.5748,10.9217,0.18917,1575.7989
Lung_Opacity-3935.png,Lung_Opacity,139.5022,10.9342,0.139596,1378.0836
Lung_Opacity-3936.png,Lung_Opacity,139.5833,10.9368,0.174953,1569.3305
Lung_Opacity-3938.png,Lung_Opacity,140.4344,10.9098,0.229427,2154.9808
Lung_Opacity-3940.png,Lung_Opacity,137.195,10.9373,0.193644,2032.6082
Lung_Opacity-3941.png,Lung_Opacity,142.7678,10.8714,0.274762,1513.6894
Lung_Opacity-3942.png,Lung_Opacity,141.6381,10.9048,0.237469,1992.9056
Lung_Opacity-3943.png,Lung_Opacity,141.9353,10.7848,0.346752,2336.8681
Lung_Opacity-3946.png,Lung_Opacity,144.5274,10.9416,0.164651,1286.173
Lung_Opacity-3947.png,Lung_Opacity,141.5774,10.9362,0.165177,1910.5238
Lung_Opacity-3948.png,Lung_Opacity,142.0122,10.9458,0.1419,1537.6079
Lung_Opacity-3949.png,Lung_Opacity,142.5796,10.9189,0.182817,1857.145
Lung_Opacity-395.png,Lung_Opacity,141.4913,10.84,0.239192,1520.0052
Lung_Opacity-3950.png,Lung_Opacity,141.8412,10.918,0.156385,1816.1659
Lung_Opacity-3951.png,Lung_Opacity,140.9864,10.8987,0.184774,1921.5954
Lung_Opacity-3952.png,Lung_Opacity,144.5265,10.9067,0.192694,1764.8345
Lung_Opacity-3953.png,Lung_Opacity,138.8134,10.823,0.265377,1816.7767
Lung_Opacity-3954.png,Lung_Opacity,139.9813,10.925,0.20096,1755.3401
Lung_Opacity-3956.png,Lung_Opacity,139.6337,10.9057,0.254113,2034.9621
Lung_Opacity-3957.png,Lung_Opacity,142.4297,10.8821,0.233924,2100.0123
Lung_Opacity-3959.png,Lung_Opacity,144.4824,10.8879,0.226877,1760.3872
Lung_Opacity-3963.png,Lung_Opacity,144.9048,10.8747,0.232447,2172.3847
Lung_Opacity-3964.png,Lung_Opacity,142.1369,10.932,0.192526,2018.2479
Lung_Opacity-3965.png,Lung_Opacity,139.2072,10.9306,0.223722,1540.5179
Lung_Opacity-3966.png,Lung_Opacity,138.4453,10.8318,0.338128,1966.7425
Lung_Opacity-3967.png,Lung_Opacity,137.8697,10.891,0.223901,1824.5273
Lung_Opacity-3968.png,Lung_Opacity,141.5145,10.9237,0.176933,1629.0697
Lung_Opacity-397.png,Lung_Opacity,145.6053,10.8803,0.244527,2159.6908
Lung_Opacity-3970.png,Lung_Opacity,146.6297,10.8777,0.230512,1953.5756
Lung_Opacity-3971.png,Lung_Opacity,138.1056,10.8812,0.276037,2988.9707
Lung_Opacity-3972.png,Lung_Opacity,143.0739,10.8952,0.270198,1658.3846
Lung_Opacity-3973.png,Lung_Opacity,144.0331,10.9188,0.210904,1835.3409
Lung_Opacity-3974.png,Lung_Opacity,142.6302,10.9104,0.220053,1943.4137
Lung_Opacity-3975.png,Lung_Opacity,143.7074,10.8968,0.225467,1780.5587
Lung_Opacity-3976.png,Lung_Opacity,144.9706,10.9037,0.223722,1931.4194
Lung_Opacity-3978.png,Lung_Opacity,138.6656,10.8169,0.259852,2244.9816
Lung_Opacity-3979.png,Lung_Opacity,138.4621,10.9381,0.176877,1581.0112
Lung_Opacity-398.png,Lung_Opacity,137.3735,10.9333,0.189495,1347.8076
Lung_Opacity-3980.png,Lung_Opacity,141.5939,10.9098,0.214259,1861.9168
Lung_Opacity-3981.png,Lung_Opacity,141.6791,10.9023,0.190792,1724.659
Lung_Opacity-3982.png,Lung_Opacity,141.5579,10.9099,0.212056,2113.3053
Lung_Opacity-3983.png,Lung_Opacity,141.993,10.8853,0.241194,1997.8473
Lung_Opacity-3984.png,Lung_Opacity,142.3024,10.948,0.191799,1787.9234
Lung_Opacity-3985.png,Lung_Opacity,141.2041,10.8556,0.246138,1992.2524
Lung_Opacity-3986.png,Lung_Opacity,141.8945,10.8562,0.223577,1943.7964
Lung_Opacity-3987.png,Lung_Opacity,142.7429,10.9206,0.17709,1385.252
Lung_Opacity-3989.png,Lung_Opacity,138.2865,10.8618,0.260679,2165.7777
Lung_Opacity-399.png,Lung_Opacity,142.838,10.9291,0.215311,2134.8311
Lung_Opacity-3990.png,Lung_Opacity,143.1138,10.955,0.190635,2006.1391
Lung_Opacity-3992.png,Lung_Opacity,141.6971,10.8678,0.274494,2041.3
Lung_Opacity-3993.png,Lung_Opacity,140.0337,10.9094,0.255836,2056.2196
Lung_Opacity-3995.png,Lung_Opacity,141.7264,10.8313,0.233677,1808.3817
Lung_Opacity-3996.png,Lung_Opacity,141.7761,10.9645,0.14615,1684.0121
Lung_Opacity-3997.png,Lung_Opacity,145.4567,10.904,0.201597,1266.8897
Lung_Opacity-3998.png,Lung_Opacity,143.9403,10.9415,0.152045,1311.8637
Lung_Opacity-4.png,Lung_Opacity,136.9946,10.9063,0.193197,1362.6206
Lung_Opacity-40.png,Lung_Opacity,140.231,10.907,0.22417,1679.8585
Lung_Opacity-400.png,Lung_Opacity,142.6195,10.8959,0.237917,1838.5752
Lung_Opacity-4000.png,Lung_Opacity,142.0582,10.8369,0.240791,2236.7124
Lung_Opacity-4002.png,Lung_Opacity,142.2524,10.9177,0.15615,1661.1764
Lung_Opacity-4003.png,Lung_Opacity,141.8527,10.8833,0.214673,1833.7256
Lung_Opacity-4005.png,Lung_Opacity,143.5415,10.8689,0.220546,2115.6819
Lung_Opacity-4006.png,Lung_Opacity,140.7879,10.9588,0.078098,1178.8366
Lung_Opacity-4007.png,Lung_Opacity,144.7889,10.8817,0.237078,1647.0046
Lung_Opacity-4008.png,Lung_Opacity,141.6152,10.7972,0.304158,2485.4177
Lung_Opacity-4009.png,Lung_Opacity,137.3998,10.8721,0.299471,1887.9793
Lung_Opacity-401.png,Lung_Opacity,138.6275,10.8043,0.362636,2341.3245
Lung_Opacity-4010.png,Lung_Opacity,140.3969,10.804,0.307715,2474.6491
Lung_Opacity-4011.png,Lung_Opacity,140.4034,10.8338,0.29022,2085.6453
Lung_Opacity-4012.png,Lung_Opacity,141.5842,10.9478,0.18049,1275.9276
Lung_Opacity-4014.png,Lung_Opacity,140.6316,10.8835,0.229405,2109.0149
Lung_Opacity-4015.png,Lung_Opacity,139.2145,10.9135,0.193767,1720.4076
Lung_Opacity-4016.png,Lung_Opacity,140.5801,10.8823,0.227235,2132.4652
Lung_Opacity-4018.png,Lung_Opacity,140.9883,10.8437,0.239181,2074.6361
Lung_Opacity-402.png,Lung_Opacity,139.9732,10.9743,0.125838,1350.2699
Lung_Opacity-4020.png,Lung_Opacity,138.9571,10.9116,0.173555,1161.14
Lung_Opacity-4021.png,Lung_Opacity,143.6992,10.8978,0.192682,1783.8548
Lung_Opacity-4022.png,Lung_Opacity,141.9434,10.9309,0.142202,1614.5005
Lung_Opacity-4023.png,Lung_Opacity,141.2494,10.8512,0.2971,1984.9055
Lung_Opacity-4024.png,Lung_Opacity,141.4462,10.9056,0.236418,2206.6258
Lung_Opacity-4025.png,Lung_Opacity,139.763,10.9103,0.179506,1892.0236
Lung_Opacity-4026.png,Lung_Opacity,138.6644,10.8819,0.265769,1847.3438
Lung_Opacity-4027.png,Lung_Opacity,139.9565,10.86,0.308117,2304.6223
Lung_Opacity-4028.png,Lung_Opacity,142.0741,10.9173,0.170177,1522.4678
Lung_Opacity-4029.png,Lung_Opacity,141.4838,10.9114,0.192906,1811.2655
Lung_Opacity-4030.png,Lung_Opacity,141.7341,10.93,0.232671,2386.5801
Lung_Opacity-4031.png,Lung_Opacity,139.6097,10.8484,0.255791,1972.4535
Lung_Opacity-4032.png,Lung_Opacity,141.8342,10.9249,0.195736,1683.6567
Lung_Opacity-4033.png,Lung_Opacity,142.3442,10.8966,0.191631,1982.8091
Lung_Opacity-4034.png,Lung_Opacity,144.0036,10.857,0.278878,2231.8333
Lung_Opacity-4036.png,Lung_Opacity,136.0249,10.8015,0.307748,2270.3613
Lung_Opacity-4037.png,Lung_Opacity,139.3793,10.9456,0.162761,1688.6947
Lung_Opacity-4039.png,Lung_Opacity,141.8386,10.9034,0.199808,1855.7966
Lung_Opacity-404.png,Lung_Opacity,143.5165,10.8971,0.237447,1672.4043
Lung_Opacity-4041.png,Lung_Opacity,143.8179,10.8904,0.273252,2262.6393
Lung_Opacity-4042.png,Lung_Opacity,140.8525,10.798,0.322446,2505.3827
Lung_Opacity-4043.png,Lung_Opacity,145.0561,10.9579,0.146397,1432.2959
Lung_Opacity-4044.png,Lung_Opacity,141.8193,10.8566,0.247313,2071.0954
Lung_Opacity-4045.png,Lung_Opacity,141.5489,10.8562,0.262491,2375.2978
Lung_Opacity-4046.png,Lung_Opacity,141.7128,10.9527,0.172839,1558.6126
Lung_Opacity-4047.png,Lung_Opacity,142.1248,10.8946,0.211318,1583.5681
Lung_Opacity-4049.png,Lung_Opacity,145.006,10.9576,0.189226,1896.1247
Lung_Opacity-405.png,Lung_Opacity,138.0359,10.8664,0.304113,2183.2851
Lung_Opacity-4050.png,Lung_Opacity,144.3573,10.9146,0.179383,1750.8735
Lung_Opacity-4051.png,Lung_Opacity,138.9138,10.8097,0.293408,2374.0727
Lung_Opacity-4052.png,Lung_Opacity,138.6352,10.8476,0.252917,1728.2163
Lung_Opacity-4053.png,Lung_Opacity,136.7404,10.9402,0.133377,1728.3086
Lung_Opacity-4054.png,Lung_Opacity,139.5469,10.9338,0.123668,1197.7948
Lung_Opacity-4055.png,Lung_Opacity,142.8697,10.9175,0.162213,1519.5772
Lung_Opacity-4056.png,Lung_Opacity,142.5148,10.8977,0.250814,2298.925
Lung_Opacity-4057.png,Lung_Opacity,139.4677,10.9426,0.14935,1303.9252
Lung_Opacity-406.png,Lung_Opacity,141.4377,10.903,0.216485,1802.808
Lung_Opacity-4061.png,Lung_Opacity,142.6768,10.9208,0.171698,1753.4472
Lung_Opacity-4063.png,Lung_Opacity,143.7525,10.8997,0.169931,1739.2579
Lung_Opacity-4064.png,Lung_Opacity,142.0031,10.9156,0.19389,1616.7784
Lung_Opacity-4065.png,Lung_Opacity,142.3794,10.9128,0.20115,1647.6582
Lung_Opacity-4066.png,Lung_Opacity,139.4446,10.888,0.275813,1871.0144
Lung_Opacity-4067.png,Lung_Opacity,138.8977,10.9393,0.15039,1665.1046
Lung_Opacity-4068.png,Lung_Opacity,144.6919,10.9203,0.214315,1704.1762
Lung_Opacity-4069.png,Lung_Opacity,144.1384,10.8637,0.206306,1691.2233
Lung_Opacity-4070.png,Lung_Opacity,138.0771,10.9134,0.214528,2002.0355
Lung_Opacity-4071.png,Lung_Opacity,137.7239,10.9599,0.079272,1064.672
Lung_Opacity-4072.png,Lung_Opacity,141.2702,10.9405,0.206564,2042.1832
Lung_Opacity-4074.png,Lung_Opacity,141.6231,10.9271,0.156743,1703.8503
Lung_Opacity-4075.png,Lung_Opacity,137.8105,10.9064,0.191396,1612.6369
Lung_Opacity-4076.png,Lung_Opacity,143.0877,10.8759,0.27644,2054.9566
Lung_Opacity-408.png,Lung_Opacity,143.2844,10.9259,0.186083,1850.3978
Lung_Opacity-4080.png,Lung_Opacity,141.8312,10.8984,0.181251,1472.2195
Lung_Opacity-4081.png,Lung_Opacity,142.0862,10.8996,0.225053,1824.6454
Lung_Opacity-4082.png,Lung_Opacity,145.1939,10.9062,0.187246,1691.0696
Lung_Opacity-4083.png,Lung_Opacity,144.2884,10.9183,0.147493,1445.5901
Lung_Opacity-4085.png,Lung_Opacity,138.4101,10.9309,0.154484,1610.735
Lung_Opacity-4086.png,Lung_Opacity,140.0002,10.8533,0.319594,2380.2249
Lung_Opacity-4087.png,Lung_Opacity,137.537,10.8747,0.233789,1902.3555
Lung_Opacity-4088.png,Lung_Opacity,140.8083,10.9304,0.156318,1548.967
Lung_Opacity-4089.png,Lung_Opacity,140.492,10.9045,0.199416,1652.6374
Lung_Opacity-4090.png,Lung_Opacity,135.4238,10.8608,0.224852,1738.9256
Lung_Opacity-4091.png,Lung_Opacity,142.3759,10.9535,0.115189,1351.5413
Lung_Opacity-4093.png,Lung_Opacity,144.8684,10.9196,0.1903,1827.9488
Lung_Opacity-4096.png,Lung_Opacity,145.668,10.9046,0.168175,1724.5511
Lung_Opacity-4097.png,Lung_Opacity,142.2983,10.8476,0.249192,2178.8863
Lung_Opacity-4098.png,Lung_Opacity,138.6344,10.9321,0.214886,1509.3948
Lung_Opacity-410.png,Lung_Opacity,142.6088,10.8545,0.277928,2025.2619
Lung_Opacity-4100.png,Lung_Opacity,142.2136,10.9249,0.176709,1285.7942
Lung_Opacity-4101.png,Lung_Opacity,139.3468,10.9318,0.135345,1540.9447
Lung_Opacity-4102.png,Lung_Opacity,141.5665,10.8795,0.261138,2339.3586
Lung_Opacity-4103.png,Lung_Opacity,137.3334,10.9598,0.121967,1386.3737
Lung_Opacity-4104.png,Lung_Opacity,141.5149,10.8763,0.249729,1860.2768
Lung_Opacity-4105.png,Lung_Opacity,143.6185,10.9139,0.217995,1969.1457
Lung_Opacity-4107.png,Lung_Opacity,140.7429,10.9611,0.140994,1545.0627
Lung_Opacity-4108.png,Lung_Opacity,141.8655,10.8757,0.27172,2443.1354
Lung_Opacity-4109.png,Lung_Opacity,140.9583,10.9193,0.18709,2215.749
Lung_Opacity-411.png,Lung_Opacity,142.8792,10.924,0.177023,1695.2803
Lung_Opacity-4110.png,Lung_Opacity,137.829,10.9236,0.135043,1461.7383
Lung_Opacity-4111.png,Lung_Opacity,143.4207,10.8898,0.270008,2058.9035
Lung_Opacity-4112.png,Lung_Opacity,135.3817,10.9838,0.083433,1274.9176
Lung_Opacity-4113.png,Lung_Opacity,143.7415,10.8193,0.242794,2057.846
Lung_Opacity-4114.png,Lung_Opacity,144.7299,10.9109,0.174338,1779.8636
Lung_Opacity-4115.png,Lung_Opacity,141.7162,10.9373,0.140759,1450.8307
Lung_Opacity-4117.png,Lung_Opacity,143.5902,10.8816,0.22861,1943.6717
Lung_Opacity-4118.png,Lung_Opacity,138.8262,10.8122,0.283118,2015.2792
Lung_Opacity-412.png,Lung_Opacity,142.0942,10.9314,0.184204,1641.8483
Lung_Opacity-4120.png,Lung_Opacity,142.4582,10.8396,0.320097,2670.414
Lung_Opacity-4121.png,Lung_Opacity,142.2185,10.904,0.208387,1986.0329
Lung_Opacity-4122.png,Lung_Opacity,143.2441,10.8595,0.291675,2320.4449
Lung_Opacity-4123.png,Lung_Opacity,135.3308,10.734,0.386931,2147.4705
Lung_Opacity-4124.png,Lung_Opacity,145.1656,10.9054,0.212492,1813.0807
Lung_Opacity-4125.png,Lung_Opacity,140.9834,10.938,0.1703,1950.3649
Lung_Opacity-4126.png,Lung_Opacity,140.4365,10.8936,0.194864,1557.1747
Lung_Opacity-4128.png,Lung_Opacity,140.1177,10.9183,0.197727,1567.738
Lung_Opacity-4129.png,Lung_Opacity,142.592,10.8954,0.166564,1546.5679
Lung_Opacity-413.png,Lung_Opacity,138.9631,10.9166,0.178119,1477.75
Lung_Opacity-4130.png,Lung_Opacity,145.2057,10.9137,0.179002,1552.5213
Lung_Opacity-4131.png,Lung_Opacity,141.839,10.8819,0.233331,2230.0358
Lung_Opacity-4132.png,Lung_Opacity,138.677,10.8938,0.191687,1377.0496
Lung_Opacity-4133.png,Lung_Opacity,140.117,10.8435,0.232044,2058.7203
Lung_Opacity-4134.png,Lung_Opacity,143.6915,10.8952,0.21059,2057.9988
Lung_Opacity-4136.png,Lung_Opacity,141.9461,10.8896,0.206385,1639.9155
Lung_Opacity-4137.png,Lung_Opacity,138.8013,10.8652,0.180367,1682.8172
Lung_Opacity-4139.png,Lung_Opacity,142.5393,10.8749,0.244662,1605.4009
Lung_Opacity-414.png,Lung_Opacity,140.3893,10.7998,0.33437,2448.0925
Lung_Opacity-4140.png,Lung_Opacity,142.3497,10.8941,0.219561,1859.6495
Lung_Opacity-4141.png,Lung_Opacity,146.6933,10.9258,0.16577,1763.3098
Lung_Opacity-4142.png,Lung_Opacity,142.0744,10.881,0.220926,1654.1857
Lung_Opacity-4143.png,Lung_Opacity,140.8748,10.9197,0.199013,1909.2754
Lung_Opacity-4144.png,Lung_Opacity,138.5801,10.8996,0.160132,1670.1371
Lung_Opacity-4145.png,Lung_Opacity,140.7166,10.9065,0.136878,1258.1131
Lung_Opacity-4148.png,Lung_Opacity,143.9636,10.9587,0.141173,1508.9359
Lung_Opacity-4149.png,Lung_Opacity,142.8133,10.8748,0.242827,2268.1825
Lung_Opacity-415.png,Lung_Opacity,141.9929,10.913,0.163645,1458.7981
Lung_Opacity-4155.png,Lung_Opacity,138.6752,10.8938,0.192861,1689.4254
Lung_Opacity-4157.png,Lung_Opacity,142.42,10.8728,0.221407,1796.306
Lung_Opacity-4158.png,Lung_Opacity,146.203,10.9473,0.155054,1784.2346
Lung_Opacity-4159.png,Lung_Opacity,142.1862,10.8444,0.298296,2536.5555
Lung_Opacity-416.png,Lung_Opacity,145.3678,10.8869,0.173667,1798.2711
Lung_Opacity-4161.png,Lung_Opacity,139.7429,10.9042,0.187638,1354.4012
Lung_Opacity-4162.png,Lung_Opacity,138.6722,10.8839,0.332166,2015.3255
Lung_Opacity-4163.png,Lung_Opacity,146.4159,10.9226,0.157314,1512.8028
Lung_Opacity-4164.png,Lung_Opacity,139.2037,10.9479,0.165927,1450.1495
Lung_Opacity-4165.png,Lung_Opacity,142.314,10.8811,0.197168,1957.786
Lung_Opacity-4166.png,Lung_Opacity,144.0634,10.7607,0.302457,2150.6765
Lung_Opacity-4167.png,Lung_Opacity,141.8871,10.8797,0.212749,1743.3295
Lung_Opacity-4168.png,Lung_Opacity,143.2793,10.9373,0.160009,1573.078
Lung_Opacity-4169.png,Lung_Opacity,142.9164,10.8772,0.233834,1988.0981
Lung_Opacity-417.png,Lung_Opacity,142.6124,10.8871,0.212895,1863.5219
Lung_Opacity-4170.png,Lung_Opacity,138.8863,10.9048,0.264337,1840.4453
Lung_Opacity-4171.png,Lung_Opacity,141.5158,10.9125,0.161162,1228.2044
Lung_Opacity-4174.png,Lung_Opacity,141.5523,10.9118,0.169607,1498.8389
Lung_Opacity-4177.png,Lung_Opacity,139.3629,10.8906,0.227145,2339.9518
Lung_Opacity-4178.png,Lung_Opacity,145.8914,10.8908,0.200244,1904.3732
Lung_Opacity-4179.png,Lung_Opacity,141.2892,10.863,0.310086,2566.2925
Lung_Opacity-418.png,Lung_Opacity,144.745,10.9356,0.156788,1263.2676
Lung_Opacity-4180.png,Lung_Opacity,141.1983,10.8739,0.212492,1703.4478
Lung_Opacity-4181.png,Lung_Opacity,140.5919,10.9024,0.183611,1784.6862
Lung_Opacity-4183.png,Lung_Opacity,138.185,10.9304,0.16294,1314.4739
Lung_Opacity-4184.png,Lung_Opacity,142.7002,10.8681,0.233633,1837.8044
Lung_Opacity-4185.png,Lung_Opacity,139.7286,10.9238,0.207268,1247.6253
Lung_Opacity-4186.png,Lung_Opacity,137.3502,10.8209,0.279471,1919.2172
Lung_Opacity-4187.png,Lung_Opacity,140.4505,10.9742,0.125681,1258.2611
Lung_Opacity-4188.png,Lung_Opacity,142.0242,10.8727,0.257022,1522.2674
Lung_Opacity-4189.png,Lung_Opacity,142.5739,10.9013,0.188622,1550.8462
Lung_Opacity-419.png,Lung_Opacity,142.7166,10.8082,0.314415,2434.6863
Lung_Opacity-4190.png,Lung_Opacity,140.7304,10.9475,0.139059,1760.1175
Lung_Opacity-4191.png,Lung_Opacity,141.1695,10.9004,0.182381,1625.8365
Lung_Opacity-4192.png,Lung_Opacity,144.6327,10.9383,0.1469,1519.051
Lung_Opacity-4193.png,Lung_Opacity,144.8163,10.938,0.185736,1587.7413
Lung_Opacity-4195.png,Lung_Opacity,137.8489,10.8837,0.220769,2011.8532
Lung_Opacity-4196.png,Lung_Opacity,137.8291,10.9436,0.147057,1565.337
Lung_Opacity-4197.png,Lung_Opacity,142.7829,10.8805,0.256787,2247.1035
Lung_Opacity-4198.png,Lung_Opacity,142.5778,10.9046,0.205602,1745.5093
Lung_Opacity-4199.png,Lung_Opacity,140.8941,10.9017,0.192828,1559.7556
Lung_Opacity-42.png,Lung_Opacity,143.0247,10.9049,0.226206,1943.1978
Lung_Opacity-420.png,Lung_Opacity,142.9523,10.9096,0.189651,1637.7492
Lung_Opacity-4200.png,Lung_Opacity,143.5542,10.8919,0.225244,2032.6391
Lung_Opacity-4202.png,Lung_Opacity,139.7711,10.8941,0.240982,2314.1322
Lung_Opacity-4203.png,Lung_Opacity,138.0742,10.9287,0.212458,1632.9487
Lung_Opacity-4204.png,Lung_Opacity,142.9383,10.9277,0.186385,1838.6997
Lung_Opacity-4205.png,Lung_Opacity,140.0667,10.8359,0.271093,1639.4304
Lung_Opacity-4206.png,Lung_Opacity,141.9031,10.8055,0.352658,2770.7873
Lung_Opacity-4209.png,Lung_Opacity,142.9994,10.899,0.250892,1992.6982
Lung_Opacity-4210.png,Lung_Opacity,142.3174,10.9016,0.204315,1703.0958
Lung_Opacity-4212.png,Lung_Opacity,144.0578,10.955,0.127079,1245.8706
Lung_Opacity-4213.png,Lung_Opacity,143.4609,10.866,0.257559,2224.8095
Lung_Opacity-4216.png,Lung_Opacity,141.3339,10.8977,0.22276,1763.9736
Lung_Opacity-4217.png,Lung_Opacity,134.9675,10.856,0.234494,2455.1918
Lung_Opacity-4219.png,Lung_Opacity,139.0217,10.9011,0.190703,1822.1077
Lung_Opacity-4220.png,Lung_Opacity,141.2146,10.9092,0.229427,1950.7778
Lung_Opacity-4221.png,Lung_Opacity,143.5984,10.8769,0.262368,2157.8381
Lung_Opacity-4222.png,Lung_Opacity,141.1333,10.9359,0.149987,1665.7134
Lung_Opacity-4223.png,Lung_Opacity,139.9697,10.9445,0.158868,1350.7867
Lung_Opacity-4224.png,Lung_Opacity,144.0525,10.8225,0.272469,2344.9211
Lung_Opacity-4226.png,Lung_Opacity,141.2801,10.8841,0.199181,1525.3865
Lung_Opacity-4227.png,Lung_Opacity,141.0128,10.9057,0.237257,2058.2458
Lung_Opacity-4228.png,Lung_Opacity,139.6473,10.8911,0.181273,1491.7801
Lung_Opacity-4230.png,Lung_Opacity,140.4734,10.904,0.185938,1418.8976
Lung_Opacity-4231.png,Lung_Opacity,147.3489,10.9565,0.133701,1644.3528
Lung_Opacity-4232.png,Lung_Opacity,139.6674,10.9599,0.150435,1558.6246
Lung_Opacity-4233.png,Lung_Opacity,138.9638,10.9337,0.138656,1356.8126
Lung_Opacity-4234.png,Lung_Opacity,142.48,10.8764,0.295433,2441.7161
Lung_Opacity-4235.png,Lung_Opacity,139.2835,10.8479,0.231653,1330.8429
Lung_Opacity-4237.png,Lung_Opacity,140.5466,10.8815,0.281115,2301.2025
Lung_Opacity-4238.png,Lung_Opacity,138.2963,10.8939,0.154808,1138.8173
Lung_Opacity-4239.png,Lung_Opacity,142.1356,10.9352,0.182526,1469.9966
Lung_Opacity-424.png,Lung_Opacity,142.2547,10.8528,0.304639,2015.7532
Lung_Opacity-4240.png,Lung_Opacity,138.1832,10.8166,0.274024,1672.8069
Lung_Opacity-4241.png,Lung_Opacity,144.2629,10.906,0.218532,1915.6623
Lung_Opacity-4242.png,Lung_Opacity,144.5499,10.8652,0.204237,1564.8656
Lung_Opacity-4244.png,Lung_Opacity,140.6996,10.8988,0.215602,1689.1757
Lung_Opacity-4245.png,Lung_Opacity,139.2618,10.9456,0.158533,1502.6087
Lung_Opacity-4246.png,Lung_Opacity,140.6114,10.8756,0.254762,2336.4632
Lung_Opacity-4247.png,Lung_Opacity,142.6524,10.9495,0.154864,1370.3495
Lung_Opacity-4249.png,Lung_Opacity,136.5226,10.9648,0.155435,1412.678
Lung_Opacity-425.png,Lung_Opacity,141.322,10.9141,0.17332,1697.6196
Lung_Opacity-4251.png,Lung_Opacity,142.2527,10.8683,0.212828,1628.5485
Lung_Opacity-4252.png,Lung_Opacity,142.4947,10.8735,0.234539,2013.7904
Lung_Opacity-4253.png,Lung_Opacity,143.7338,10.9244,0.212313,1919.0985
Lung_Opacity-4254.png,Lung_Opacity,138.5222,10.8531,0.237425,2266.8877
Lung_Opacity-4256.png,Lung_Opacity,140.6799,10.872,0.244348,2296.207
Lung_Opacity-4259.png,Lung_Opacity,139.8749,10.9299,0.174271,1234.2455
Lung_Opacity-426.png,Lung_Opacity,139.1978,10.8627,0.234561,1900.1374
Lung_Opacity-4260.png,Lung_Opacity,141.1547,10.9285,0.202101,1521.9401
Lung_Opacity-4264.png,Lung_Opacity,141.7553,10.858,0.294974,1918.6471
Lung_Opacity-4265.png,Lung_Opacity,144.6978,10.835,0.316372,2256.4607
Lung_Opacity-4266.png,Lung_Opacity,141.9513,10.8855,0.300478,2278.4477
Lung_Opacity-4267.png,Lung_Opacity,145.9516,10.9404,0.167034,1679.0735
Lung_Opacity-4268.png,Lung_Opacity,142.7031,10.9568,0.117169,1062.8112
Lung_Opacity-427.png,Lung_Opacity,143.8202,10.8637,0.224707,1894.478
Lung_Opacity-4270.png,Lung_Opacity,142.6462,10.889,0.284035,2202.9078
Lung_Opacity-4272.png,Lung_Opacity,138.8774,10.899,0.235601,2098.5503
Lung_Opacity-4273.png,Lung_Opacity,142.2837,10.9127,0.154338,1561.4546
Lung_Opacity-4274.png,Lung_Opacity,144.9847,10.9252,0.194349,1819.9579
Lung_Opacity-4275.png,Lung_Opacity,138.9003,10.9472,0.152895,1290.9024
Lung_Opacity-4276.png,Lung_Opacity,144.8125,10.9403,0.169383,1795.3633
Lung_Opacity-4277.png,Lung_Opacity,136.8039,10.8866,0.245847,1844.6071
Lung_Opacity-428.png,Lung_Opacity,141.1329,10.8972,0.185445,1666.9971
