split,filename,classe,pixel_mean,pixel_std,lum_interieur_masque,lum_exterieur_masque,surface_masque,variance_laplacien
train,Lung_Opacity-3948.png,Lung_Opacity,29.5441,52.0169,142.0122,10.9458,0.1419,1537.6079
train,Lung_Opacity-3949.png,Lung_Opacity,34.9887,58.387,142.5796,10.9189,0.182817,1857.145
train,Lung_Opacity-395.png,Lung_Opacity,42.0907,62.2307,141.4913,10.84,0.239192,1520.0052
train,Lung_Opacity-3950.png,Lung_Opacity,31.3925,53.9177,141.8412,10.918,0.156385,1816.1659
train,Lung_Opacity-3951.png,Lung_Opacity,34.9355,58.1902,140.9864,10.8987,0.184774,1921.5954
train,Lung_Opacity-3952.png,Lung_Opacity,36.6544,60.0495,144.5265,10.9067,0.192694,1764.8345
train,Lung_Opacity-3953.png,Lung_Opacity,44.7887,64.8611,138.8134,10.823,0.265377,1816.7767
train,Lung_Opacity-3954.png,Lung_Opacity,36.8601,59.1696,139.9813,10.925,0.20096,1755.3401
train,Lung_Opacity-3956.png,Lung_Opacity,43.6172,65.9082,139.6337,10.9057,0.254113,2034.9621
train,Lung_Opacity-3957.png,Lung_Opacity,41.6542,64.2785,142.4297,10.8821,0.233924,2100.0123
train,Lung_Opacity-3959.png,Lung_Opacity,41.1974,64.217,144.4824,10.8879,0.226877,1760.3872
train,Lung_Opacity-3963.png,Lung_Opacity,42.0296,64.5922,144.9048,10.8747,0.232447,2172.3847
train,Lung_Opacity-3964.png,Lung_Opacity,36.1923,59.411,142.1369,10.932,0.192526,2018.2479
train,Lung_Opacity-3965.png,Lung_Opacity,39.629,60.1251,139.2072,10.9306,0.223722,1540.5179
train,Lung_Opacity-3966.png,Lung_Opacity,53.9815,70.9084,138.4453,10.8318,0.338128,1966.7425
train,Lung_Opacity-3967.png,Lung_Opacity,39.3217,61.8922,137.8697,10.891,0.223901,1824.5273
train,Lung_Opacity-3968.png,Lung_Opacity,34.0296,56.5631,141.5145,10.9237,0.176933,1629.0697
train,Lung_Opacity-397.png,Lung_Opacity,43.8243,65.7027,145.6053,10.8803,0.244527,2159.6908
train,Lung_Opacity-3970.png,Lung_Opacity,42.1701,64.5001,146.6297,10.8777,0.230512,1953.5756
train,Lung_Opacity-3971.png,Lung_Opacity,45.9999,67.3152,138.1056,10.8812,0.276037,2988.9707
train,Lung_Opacity-3972.png,Lung_Opacity,46.6096,65.5357,143.0739,10.8952,0.270198,1658.3846
train,Lung_Opacity-3973.png,Lung_Opacity,38.9931,61.336,144.0331,10.9188,0.210904,1835.3409
train,Lung_Opacity-3974.png,Lung_Opacity,39.8958,62.1992,142.6302,10.9104,0.220053,1943.4137
train,Lung_Opacity-3975.png,Lung_Opacity,40.8412,63.1153,143.7074,10.8968,0.225467,1780.5587
train,Lung_Opacity-3976.png,Lung_Opacity,40.8975,63.0947,144.9706,10.9037,0.223722,1931.4194
train,Lung_Opacity-3978.png,Lung_Opacity,44.0386,65.515,138.6656,10.8169,0.259852,2244.9816
train,Lung_Opacity-3979.png,Lung_Opacity,33.4942,55.7611,138.4621,10.9381,0.176877,1581.0112
train,Lung_Opacity-398.png,Lung_Opacity,34.8931,56.1803,137.3735,10.9333,0.189495,1347.8076
train,Lung_Opacity-3980.png,Lung_Opacity,38.9101,61.1924,141.5939,10.9098,0.214259,1861.9168
train,Lung_Opacity-3981.png,Lung_Opacity,35.8535,57.9604,141.6791,10.9023,0.190792,1724.659
train,Lung_Opacity-3982.png,Lung_Opacity,38.6146,61.6786,141.5579,10.9099,0.212056,2113.3053
train,Lung_Opacity-3983.png,Lung_Opacity,42.5077,65.2333,141.993,10.8853,0.241194,1997.8473
train,Lung_Opacity-3984.png,Lung_Opacity,36.1416,58.8259,142.3024,10.948,0.191799,1787.9234
train,Lung_Opacity-3985.png,Lung_Opacity,42.9394,63.632,141.2041,10.8556,0.246138,1992.2524
train,Lung_Opacity-3986.png,Lung_Opacity,40.1533,62.9053,141.8945,10.8562,0.223577,1943.7964
train,Lung_Opacity-3987.png,Lung_Opacity,34.265,56.0719,142.7429,10.9206,0.17709,1385.252
train,Lung_Opacity-3989.png,Lung_Opacity,44.0788,65.071,138.2865,10.8618,0.260679,2165.7777
train,Lung_Opacity-399.png,Lung_Opacity,39.3305,61.8203,142.838,10.9291,0.215311,2134.8311
train,Lung_Opacity-3990.png,Lung_Opacity,36.1491,59.2841,143.1138,10.955,0.190635,2006.1391
train,Lung_Opacity-3992.png,Lung_Opacity,46.7796,67.5423,141.6971,10.8678,0.274494,2041.3
train,Lung_Opacity-3993.png,Lung_Opacity,43.9441,65.1115,140.0337,10.9094,0.255836,2056.2196
train,Lung_Opacity-3995.png,Lung_Opacity,41.4186,62.9881,141.7264,10.8313,0.233677,1808.3817
train,Lung_Opacity-3996.png,Lung_Opacity,30.0827,52.3956,141.7761,10.9645,0.14615,1684.0121
train,Lung_Opacity-3997.png,Lung_Opacity,38.0295,59.3787,145.4567,10.904,0.201597,1266.8897
train,Lung_Opacity-3998.png,Lung_Opacity,31.1633,52.9076,143.9403,10.9415,0.152045,1311.8637
train,Lung_Opacity-4.png,Lung_Opacity,35.2662,55.5831,136.9946,10.9063,0.193197,1362.6206
train,Lung_Opacity-40.png,Lung_Opacity,39.8975,60.4758,140.231,10.907,0.22417,1679.8585
train,Lung_Opacity-400.png,Lung_Opacity,42.2352,64.1879,142.6195,10.8959,0.237917,1838.5752
train,Lung_Opacity-4000.png,Lung_Opacity,42.4339,64.2182,142.0582,10.8369,0.240791,2236.7124
train,Lung_Opacity-4002.png,Lung_Opacity,31.4257,53.9402,142.2524,10.9177,0.15615,1661.1764
train,Lung_Opacity-4003.png,Lung_Opacity,38.9989,61.6345,141.8527,10.8833,0.214673,1833.7256
train,Lung_Opacity-4005.png,Lung_Opacity,40.1292,62.9942,143.5415,10.8689,0.220546,2115.6819
train,Lung_Opacity-4006.png,Lung_Opacity,21.0982,39.8399,140.7879,10.9588,0.078098,1178.8366
train,Lung_Opacity-4007.png,Lung_Opacity,42.6281,63.8638,144.7889,10.8817,0.237078,1647.0046
train,Lung_Opacity-4008.png,Lung_Opacity,50.5865,70.3987,141.6152,10.7972,0.304158,2485.4177
train,Lung_Opacity-4009.png,Lung_Opacity,48.7635,67.3829,137.3998,10.8721,0.299471,1887.9793
train,Lung_Opacity-401.png,Lung_Opacity,57.1576,73.2439,138.6275,10.8043,0.362636,2341.3245
train,Lung_Opacity-4010.png,Lung_Opacity,50.6816,70.2708,140.3969,10.804,0.307715,2474.6491
train,Lung_Opacity-4011.png,Lung_Opacity,48.4375,67.214,140.4034,10.8338,0.29022,2085.6453
train,Lung_Opacity-4012.png,Lung_Opacity,34.5264,55.9516,141.5842,10.9478,0.18049,1275.9276
train,Lung_Opacity-4014.png,Lung_Opacity,40.6483,62.9584,140.6316,10.8835,0.229405,2109.0149
train,Lung_Opacity-4015.png,Lung_Opacity,35.774,57.912,139.2145,10.9135,0.193767,1720.4076
train,Lung_Opacity-4016.png,Lung_Opacity,40.3541,62.814,140.5801,10.8823,0.227235,2132.4652
train,Lung_Opacity-4018.png,Lung_Opacity,41.9718,64.5551,140.9883,10.8437,0.239181,2074.6361
train,Lung_Opacity-402.png,Lung_Opacity,27.2072,48.0391,139.9732,10.9743,0.125838,1350.2699
train,Lung_Opacity-4020.png,Lung_Opacity,33.1346,53.7677,138.9571,10.9116,0.173555,1161.14
train,Lung_Opacity-4021.png,Lung_Opacity,36.4863,59.7845,143.6992,10.8978,0.192682,1783.8548
train,Lung_Opacity-4022.png,Lung_Opacity,29.5611,52.5278,141.9434,10.9309,0.142202,1614.5005
train,Lung_Opacity-4023.png,Lung_Opacity,49.5924,67.6991,141.2494,10.8512,0.2971,1984.9055
train,Lung_Opacity-4024.png,Lung_Opacity,41.7678,64.2066,141.4462,10.9056,0.236418,2206.6258
train,Lung_Opacity-4025.png,Lung_Opacity,34.0401,56.9688,139.763,10.9103,0.179506,1892.0236
train,Lung_Opacity-4026.png,Lung_Opacity,44.8425,66.1053,138.6644,10.8819,0.265769,1847.3438
train,Lung_Opacity-4027.png,Lung_Opacity,50.6369,69.9421,139.9565,10.86,0.308117,2304.6223
train,Lung_Opacity-4028.png,Lung_Opacity,33.2372,55.6002,142.0741,10.9173,0.170177,1522.4678
train,Lung_Opacity-4029.png,Lung_Opacity,36.0996,59.3295,141.4838,10.9114,0.192906,1811.2655
train,Lung_Opacity-4030.png,Lung_Opacity,41.3643,63.3325,141.7341,10.93,0.232671,2386.5801
train,Lung_Opacity-4031.png,Lung_Opacity,43.7844,64.7157,139.6097,10.8484,0.255791,1972.4535
train,Lung_Opacity-4032.png,Lung_Opacity,36.5486,58.9755,141.8342,10.9249,0.195736,1683.6567
train,Lung_Opacity-4033.png,Lung_Opacity,36.086,59.4321,142.3442,10.8966,0.191631,1982.8091
train,Lung_Opacity-4034.png,Lung_Opacity,47.9887,68.0873,144.0036,10.857,0.278878,2231.8333
train,Lung_Opacity-4036.png,Lung_Opacity,49.3387,68.1315,136.0249,10.8015,0.307748,2270.3613
train,Lung_Opacity-4037.png,Lung_Opacity,31.8496,54.6921,139.3793,10.9456,0.162761,1688.6947
train,Lung_Opacity-4039.png,Lung_Opacity,37.0653,59.2788,141.8386,10.9034,0.199808,1855.7966
train,Lung_Opacity-404.png,Lung_Opacity,42.3872,63.6,143.5165,10.8971,0.237447,1672.4043
train,Lung_Opacity-4041.png,Lung_Opacity,47.2131,68.1349,143.8179,10.8904,0.273252,2262.6393
train,Lung_Opacity-4042.png,Lung_Opacity,52.7336,71.1207,140.8525,10.798,0.322446,2505.3827
train,Lung_Opacity-4043.png,Lung_Opacity,30.5894,52.9408,145.0561,10.9579,0.146397,1432.2959
train,Lung_Opacity-4044.png,Lung_Opacity,43.2453,64.0566,141.8193,10.8566,0.247313,2071.0954
train,Lung_Opacity-4045.png,Lung_Opacity,45.1619,66.3468,141.5489,10.8562,0.262491,2375.2978
train,Lung_Opacity-4046.png,Lung_Opacity,33.5531,56.6345,141.7128,10.9527,0.172839,1558.6126
train,Lung_Opacity-4047.png,Lung_Opacity,38.6258,60.0116,142.1248,10.8946,0.211318,1583.5681
train,Lung_Opacity-4049.png,Lung_Opacity,36.323,59.5289,145.006,10.9576,0.189226,1896.1247
train,Lung_Opacity-405.png,Lung_Opacity,49.5403,66.5144,138.0359,10.8664,0.304113,2183.2851
train,Lung_Opacity-4050.png,Lung_Opacity,34.8519,57.8311,144.3573,10.9146,0.179383,1750.8735
train,Lung_Opacity-4051.png,Lung_Opacity,48.3966,68.5753,138.9138,10.8097,0.293408,2374.0727
train,Lung_Opacity-4052.png,Lung_Opacity,43.1672,62.9111,138.6352,10.8476,0.252917,1728.2163
train,Lung_Opacity-4053.png,Lung_Opacity,27.719,49.5774,136.7404,10.9402,0.133377,1728.3086
train,Lung_Opacity-4054.png,Lung_Opacity,26.8391,47.9312,139.5469,10.9338,0.123668,1197.7948
train,Lung_Opacity-4055.png,Lung_Opacity,32.3218,54.8296,142.8697,10.9175,0.162213,1519.5772
train,Lung_Opacity-4056.png,Lung_Opacity,43.9091,65.4688,142.5148,10.8977,0.250814,2298.925
train,Lung_Opacity-4057.png,Lung_Opacity,30.1378,51.6648,139.4677,10.9426,0.14935,1303.9252
train,Lung_Opacity-406.png,Lung_Opacity,39.1619,61.6144,141.4377,10.903,0.216485,1802.808
train,Lung_Opacity-4061.png,Lung_Opacity,33.5431,56.454,142.6768,10.9208,0.171698,1753.4472
train,Lung_Opacity-4063.png,Lung_Opacity,33.4755,56.6621,143.7525,10.8997,0.169931,1739.2579
train,Lung_Opacity-4064.png,Lung_Opacity,36.3322,58.7817,142.0031,10.9156,0.19389,1616.7784
train,Lung_Opacity-4065.png,Lung_Opacity,37.3573,59.3228,142.3794,10.9128,0.20115,1647.6582
train,Lung_Opacity-4066.png,Lung_Opacity,46.3456,65.0595,139.4446,10.888,0.275813,1871.0144
train,Lung_Opacity-4067.png,Lung_Opacity,30.183,52.9934,138.8977,10.9393,0.15039,1665.1046
train,Lung_Opacity-4068.png,Lung_Opacity,39.5896,61.8539,144.6919,10.9203,0.214315,1704.1762
train,Lung_Opacity-4069.png,Lung_Opacity,38.3592,60.6825,144.1384,10.8637,0.206306,1691.2233
train,Lung_Opacity-4070.png,Lung_Opacity,38.1935,59.9335,138.0771,10.9134,0.214528,2002.0355
train,Lung_Opacity-4071.png,Lung_Opacity,21.0087,39.1174,137.7239,10.9599,0.079272,1064.672
train,Lung_Opacity-4072.png,Lung_Opacity,37.8619,60.6255,141.2702,10.9405,0.206564,2042.1832
train,Lung_Opacity-4074.png,Lung_Opacity,31.4128,54.3664,141.6231,10.9271,0.156743,1703.8503
train,Lung_Opacity-4075.png,Lung_Opacity,35.1954,56.6982,137.8105,10.9064,0.191396,1612.6369
train,Lung_Opacity-4076.png,Lung_Opacity,47.4245,67.1964,143.0877,10.8759,0.27644,2054.9566
train,Lung_Opacity-408.png,Lung_Opacity,35.5555,58.2026,143.2844,10.9259,0.186083,1850.3978
train,Lung_Opacity-4080.png,Lung_Opacity,34.6301,57.2389,141.8312,10.8984,0.181251,1472.2195
train,Lung_Opacity-4081.png,Lung_Opacity,40.4236,62.9004,142.0862,10.8996,0.225053,1824.6454
train,Lung_Opacity-4082.png,Lung_Opacity,36.0511,58.5505,145.1939,10.9062,0.187246,1691.0696
train,Lung_Opacity-4083.png,Lung_Opacity,30.5894,52.8321,144.2884,10.9183,0.147493,1445.5901
train,Lung_Opacity-4085.png,Lung_Opacity,30.6244,52.8359,138.4101,10.9309,0.154484,1610.735
train,Lung_Opacity-4086.png,Lung_Opacity,52.1278,71.3267,140.0002,10.8533,0.319594,2380.2249
train,Lung_Opacity-4087.png,Lung_Opacity,40.487,62.2099,137.537,10.8747,0.233789,1902.3555
train,Lung_Opacity-4088.png,Lung_Opacity,31.2327,53.543,140.8083,10.9304,0.156318,1548.967
train,Lung_Opacity-4089.png,Lung_Opacity,36.7463,58.6202,140.492,10.9045,0.199416,1652.6374
train,Lung_Opacity-4090.png,Lung_Opacity,38.8691,59.4899,135.4238,10.8608,0.224852,1738.9256
train,Lung_Opacity-4091.png,Lung_Opacity,26.0919,47.617,142.3759,10.9535,0.115189,1351.5413
train,Lung_Opacity-4093.png,Lung_Opacity,36.41,59.4847,144.8684,10.9196,0.1903,1827.9488
train,Lung_Opacity-4096.png,Lung_Opacity,33.5685,56.5109,145.668,10.9046,0.168175,1724.5511
train,Lung_Opacity-4097.png,Lung_Opacity,43.6041,64.6189,142.2983,10.8476,0.249192,2178.8863
train,Lung_Opacity-4098.png,Lung_Opacity,38.3735,59.0783,138.6344,10.9321,0.214886,1509.3948
train,Lung_Opacity-410.png,Lung_Opacity,47.4726,66.545,142.6088,10.8545,0.277928,2025.2619
train,Lung_Opacity-4100.png,Lung_Opacity,34.1248,55.3333,142.2136,10.9249,0.176709,1285.7942
train,Lung_Opacity-4101.png,Lung_Opacity,28.3122,51.0356,139.3468,10.9318,0.135345,1540.9447
train,Lung_Opacity-4102.png,Lung_Opacity,45.0068,66.7529,141.5665,10.8795,0.261138,2339.3586
train,Lung_Opacity-4103.png,Lung_Opacity,26.3732,47.7167,137.3334,10.9598,0.121967,1386.3737
train,Lung_Opacity-4104.png,Lung_Opacity,43.5005,64.2334,141.5149,10.8763,0.249729,1860.2768
train,Lung_Opacity-4105.png,Lung_Opacity,39.8429,61.7039,143.6185,10.9139,0.217995,1969.1457
train,Lung_Opacity-4107.png,Lung_Opacity,29.2595,51.1661,140.7429,10.9611,0.140994,1545.0627
train,Lung_Opacity-4108.png,Lung_Opacity,46.4681,67.0005,141.8655,10.8757,0.27172,2443.1354
train,Lung_Opacity-4109.png,Lung_Opacity,35.2483,58.7022,140.9583,10.9193,0.18709,2215.749
train,Lung_Opacity-411.png,Lung_Opacity,34.283,56.5241,142.8792,10.924,0.177023,1695.2803
train,Lung_Opacity-4110.png,Lung_Opacity,28.0613,50.4053,137.829,10.9236,0.135043,1461.7383
train,Lung_Opacity-4111.png,Lung_Opacity,46.6742,67.6339,143.4207,10.8898,0.270008,2058.9035
train,Lung_Opacity-4112.png,Lung_Opacity,21.3627,39.9764,135.3817,10.9838,0.083433,1274.9176
train,Lung_Opacity-4113.png,Lung_Opacity,43.092,64.8709,143.7415,10.8193,0.242794,2057.846
train,Lung_Opacity-4114.png,Lung_Opacity,34.2406,57.2246,144.7299,10.9109,0.174338,1779.8636
train,Lung_Opacity-4115.png,Lung_Opacity,29.3456,51.0758,141.7162,10.9373,0.140759,1450.8307
train,Lung_Opacity-4117.png,Lung_Opacity,41.2202,63.4158,143.5902,10.8816,0.22861,1943.6717
train,Lung_Opacity-4118.png,Lung_Opacity,47.0552,67.2963,138.8262,10.8122,0.283118,2015.2792
train,Lung_Opacity-412.png,Lung_Opacity,35.0921,57.6526,142.0942,10.9314,0.184204,1641.8483
train,Lung_Opacity-4120.png,Lung_Opacity,52.9703,71.7132,142.4582,10.8396,0.320097,2670.414
train,Lung_Opacity-4121.png,Lung_Opacity,38.2682,60.4606,142.2185,10.904,0.208387,1986.0329
train,Lung_Opacity-4122.png,Lung_Opacity,49.4727,68.9357,143.2441,10.8595,0.291675,2320.4449
train,Lung_Opacity-4123.png,Lung_Opacity,58.9443,73.9049,135.3308,10.734,0.386931,2147.4705
train,Lung_Opacity-4124.png,Lung_Opacity,39.4346,61.7507,145.1656,10.9054,0.212492,1813.0807
train,Lung_Opacity-4125.png,Lung_Opacity,33.0848,56.0861,140.9834,10.938,0.1703,1950.3649
train,Lung_Opacity-4126.png,Lung_Opacity,36.1368,58.1052,140.4365,10.8936,0.194864,1557.1747
train,Lung_Opacity-4128.png,Lung_Opacity,36.4645,58.0347,140.1177,10.9183,0.197727,1567.738
train,Lung_Opacity-4129.png,Lung_Opacity,32.8313,55.3468,142.592,10.8954,0.166564,1546.5679
train,Lung_Opacity-413.png,Lung_Opacity,33.7241,55.0579,138.9631,10.9166,0.178119,1477.75
train,Lung_Opacity-4130.png,Lung_Opacity,34.9523,57.937,145.2057,10.9137,0.179002,1552.5213
train,Lung_Opacity-4131.png,Lung_Opacity,41.4382,64.1589,141.839,10.8819,0.233331,2230.0358
train,Lung_Opacity-4132.png,Lung_Opacity,35.3882,57.1776,138.677,10.8938,0.191687,1377.0496
train,Lung_Opacity-4133.png,Lung_Opacity,40.8407,63.7385,140.117,10.8435,0.232044,2058.7203
train,Lung_Opacity-4134.png,Lung_Opacity,38.8609,61.7214,143.6915,10.8952,0.21059,2057.9988
train,Lung_Opacity-4136.png,Lung_Opacity,37.9377,59.198,141.9461,10.8896,0.206385,1639.9155
train,Lung_Opacity-4137.png,Lung_Opacity,33.9406,56.2253,138.8013,10.8652,0.180367,1682.8172
train,Lung_Opacity-4139.png,Lung_Opacity,43.0882,62.9824,142.5393,10.8749,0.244662,1605.4009
train,Lung_Opacity-414.png,Lung_Opacity,54.1306,72.5436,140.3893,10.7998,0.33437,2448.0925
train,Lung_Opacity-4140.png,Lung_Opacity,39.7566,61.6485,142.3497,10.8941,0.219561,1859.6495
train,Lung_Opacity-4141.png,Lung_Opacity,33.432,57.2582,146.6933,10.9258,0.16577,1763.3098
train,Lung_Opacity-4142.png,Lung_Opacity,39.8651,60.7265,142.0744,10.881,0.220926,1654.1857
train,Lung_Opacity-4143.png,Lung_Opacity,36.7825,60.2186,140.8748,10.9197,0.199013,1909.2754
train,Lung_Opacity-4144.png,Lung_Opacity,31.3454,53.488,138.5801,10.8996,0.160132,1670.1371
train,Lung_Opacity-4145.png,Lung_Opacity,28.6746,49.6955,140.7166,10.9065,0.136878,1258.1131
train,Lung_Opacity-4148.png,Lung_Opacity,29.7354,51.3225,143.9636,10.9587,0.141173,1508.9359
train,Lung_Opacity-4149.png,Lung_Opacity,42.9131,65.1827,142.8133,10.8748,0.242827,2268.1825
train,Lung_Opacity-415.png,Lung_Opacity,32.3636,54.2288,141.9929,10.913,0.163645,1458.7981
train,Lung_Opacity-4155.png,Lung_Opacity,35.5379,58.3775,138.6752,10.8938,0.192861,1689.4254
train,Lung_Opacity-4157.png,Lung_Opacity,39.9982,62.1052,142.42,10.8728,0.221407,1796.306
train,Lung_Opacity-4158.png,Lung_Opacity,31.9193,55.0685,146.203,10.9473,0.155054,1784.2346
train,Lung_Opacity-4159.png,Lung_Opacity,50.0232,70.1445,142.1862,10.8444,0.298296,2536.5555
train,Lung_Opacity-416.png,Lung_Opacity,34.2418,57.6611,145.3678,10.8869,0.173667,1798.2711
train,Lung_Opacity-4161.png,Lung_Opacity,35.0792,55.9564,139.7429,10.9042,0.187638,1354.4012
train,Lung_Opacity-4162.png,Lung_Opacity,53.3309,68.4916,138.6722,10.8839,0.332166,2015.3255
train,Lung_Opacity-4163.png,Lung_Opacity,32.2375,55.0783,146.4159,10.9226,0.157314,1512.8028
train,Lung_Opacity-4164.png,Lung_Opacity,32.2289,53.7297,139.2037,10.9479,0.165927,1450.1495
train,Lung_Opacity-4165.png,Lung_Opacity,36.7954,60.1236,142.314,10.8811,0.197168,1957.786
train,Lung_Opacity-4166.png,Lung_Opacity,51.0791,70.0852,144.0634,10.7607,0.302457,2150.6765
train,Lung_Opacity-4167.png,Lung_Opacity,38.7514,60.8843,141.8871,10.8797,0.212749,1743.3295
train,Lung_Opacity-4168.png,Lung_Opacity,32.1133,54.3258,143.2793,10.9373,0.160009,1573.078
train,Lung_Opacity-4169.png,Lung_Opacity,41.7525,64.6419,142.9164,10.8772,0.233834,1988.0981
train,Lung_Opacity-417.png,Lung_Opacity,38.9308,61.8957,142.6124,10.8871,0.212895,1863.5219
train,Lung_Opacity-4170.png,Lung_Opacity,44.7351,64.4595,138.8863,10.9048,0.264337,1840.4453
train,Lung_Opacity-4171.png,Lung_Opacity,31.9607,53.6809,141.5158,10.9125,0.161162,1228.2044
train,Lung_Opacity-4174.png,Lung_Opacity,33.0692,55.4396,141.5523,10.9118,0.169607,1498.8389
train,Lung_Opacity-4177.png,Lung_Opacity,40.0725,62.7461,139.3629,10.8906,0.227145,2339.9518
train,Lung_Opacity-4178.png,Lung_Opacity,37.9239,61.2771,145.8914,10.8908,0.200244,1904.3732
train,Lung_Opacity-4179.png,Lung_Opacity,51.3063,70.5302,141.2892,10.863,0.310086,2566.2925
train,Lung_Opacity-418.png,Lung_Opacity,31.9153,53.973,144.745,10.9356,0.156788,1263.2676
train,Lung_Opacity-4180.png,Lung_Opacity,38.5668,60.45,141.1983,10.8739,0.212492,1703.4478
train,Lung_Opacity-4181.png,Lung_Opacity,34.7148,57.7595,140.5919,10.9024,0.183611,1784.6862
train,Lung_Opacity-4183.png,Lung_Opacity,31.6653,52.8515,138.185,10.9304,0.16294,1314.4739
train,Lung_Opacity-4184.png,Lung_Opacity,41.6684,63.4361,142.7002,10.8681,0.233633,1837.8044
train,Lung_Opacity-4185.png,Lung_Opacity,37.6209,57.5527,139.7286,10.9238,0.207268,1247.6253
train,Lung_Opacity-4186.png,Lung_Opacity,46.1821,65.4239,137.3502,10.8209,0.279471,1919.2172
train,Lung_Opacity-4187.png,Lung_Opacity,27.2469,48.582,140.4505,10.9742,0.125681,1258.2611
train,Lung_Opacity-4188.png,Lung_Opacity,44.5815,63.3233,142.0242,10.8727,0.257022,1522.2674
train,Lung_Opacity-4189.png,Lung_Opacity,35.7377,57.9177,142.5739,10.9013,0.188622,1550.8462
train,Lung_Opacity-419.png,Lung_Opacity,52.2822,71.1034,142.7166,10.8082,0.314415,2434.6863
train,Lung_Opacity-4190.png,Lung_Opacity,28.995,51.8584,140.7304,10.9475,0.139059,1760.1175
train,Lung_Opacity-4191.png,Lung_Opacity,34.659,56.9015,141.1695,10.9004,0.182381,1625.8365
train,Lung_Opacity-4192.png,Lung_Opacity,30.578,53.3814,144.6327,10.9383,0.1469,1519.051
train,Lung_Opacity-4193.png,Lung_Opacity,35.8041,58.3211,144.8163,10.938,0.185736,1587.7413
train,Lung_Opacity-4195.png,Lung_Opacity,38.9137,60.3287,137.8489,10.8837,0.220769,2011.8532
train,Lung_Opacity-4196.png,Lung_Opacity,29.6029,51.1919,137.8291,10.9436,0.147057,1565.337
train,Lung_Opacity-4197.png,Lung_Opacity,44.7513,65.852,142.7829,10.8805,0.256787,2247.1035
train,Lung_Opacity-4198.png,Lung_Opacity,37.9768,60.6546,142.5778,10.9046,0.205602,1745.5093
train,Lung_Opacity-4199.png,Lung_Opacity,35.9679,57.5757,140.8941,10.9017,0.192828,1559.7556
train,Lung_Opacity-42.png,Lung_Opacity,40.7912,62.6222,143.0247,10.9049,0.226206,1943.1978
train,Lung_Opacity-420.png,Lung_Opacity,35.9517,58.1186,142.9523,10.9096,0.189651,1637.7492
train,Lung_Opacity-4200.png,Lung_Opacity,40.7732,63.4912,143.5542,10.8919,0.225244,2032.6391
train,Lung_Opacity-4202.png,Lung_Opacity,41.9511,63.8536,139.7711,10.8941,0.240982,2314.1322
train,Lung_Opacity-4203.png,Lung_Opacity,37.9418,60.2185,138.0742,10.9287,0.212458,1632.9487
train,Lung_Opacity-4204.png,Lung_Opacity,35.5325,58.461,142.9383,10.9277,0.186385,1838.6997
train,Lung_Opacity-4205.png,Lung_Opacity,45.8695,64.6536,140.0667,10.8359,0.271093,1639.4304
train,Lung_Opacity-4206.png,Lung_Opacity,57.0381,73.4983,141.9031,10.8055,0.352658,2770.7873
train,Lung_Opacity-4209.png,Lung_Opacity,44.0419,64.6552,142.9994,10.899,0.250892,1992.6982
train,Lung_Opacity-4210.png,Lung_Opacity,37.7518,60.3416,142.3174,10.9016,0.204315,1703.0958
train,Lung_Opacity-4212.png,Lung_Opacity,27.8696,49.6148,144.0578,10.955,0.127079,1245.8706
train,Lung_Opacity-4213.png,Lung_Opacity,45.017,66.286,143.4609,10.866,0.257559,2224.8095
train,Lung_Opacity-4216.png,Lung_Opacity,39.9537,61.0317,141.3339,10.8977,0.22276,1763.9736
train,Lung_Opacity-4217.png,Lung_Opacity,39.9594,62.019,134.9675,10.856,0.234494,2455.1918
train,Lung_Opacity-4219.png,Lung_Opacity,35.334,57.6906,139.0217,10.9011,0.190703,1822.1077
train,Lung_Opacity-4220.png,Lung_Opacity,40.8048,63.0704,141.2146,10.9092,0.229427,1950.7778
train,Lung_Opacity-4221.png,Lung_Opacity,45.6989,66.6873,143.5984,10.8769,0.262368,2157.8381
train,Lung_Opacity-4222.png,Lung_Opacity,30.4639,52.9065,141.1333,10.9359,0.149987,1665.7134
train,Lung_Opacity-4223.png,Lung_Opacity,31.4425,52.897,139.9697,10.9445,0.158868,1350.7867
train,Lung_Opacity-4224.png,Lung_Opacity,47.1235,68.5267,144.0525,10.8225,0.272469,2344.9211
train,Lung_Opacity-4226.png,Lung_Opacity,36.8565,58.0737,141.2801,10.8841,0.199181,1525.3865
train,Lung_Opacity-4227.png,Lung_Opacity,41.7745,63.6081,141.0128,10.9057,0.237257,2058.2458
train,Lung_Opacity-4228.png,Lung_Opacity,34.2312,55.2969,139.6473,10.8911,0.181273,1491.7801
train,Lung_Opacity-4230.png,Lung_Opacity,34.9958,56.6326,140.4734,10.904,0.185938,1418.8976
train,Lung_Opacity-4231.png,Lung_Opacity,29.1923,51.8702,147.3489,10.9565,0.133701,1644.3528
train,Lung_Opacity-4232.png,Lung_Opacity,30.3219,52.0316,139.6674,10.9599,0.150435,1558.6246
train,Lung_Opacity-4233.png,Lung_Opacity,28.6858,49.6606,138.9638,10.9337,0.138656,1356.8126
train,Lung_Opacity-4234.png,Lung_Opacity,49.7565,69.8678,142.48,10.8764,0.295433,2441.7161
train,Lung_Opacity-4235.png,Lung_Opacity,40.6004,61.87,139.2835,10.8479,0.231653,1330.8429
train,Lung_Opacity-4237.png,Lung_Opacity,47.3323,67.4351,140.5466,10.8815,0.281115,2301.2025
